Open,High,Low,Close,Adj Close,Volume
120.62999725341797,121.63999938964844,118.3499984741211,119.56999969482422,119.56999969482422,100419500
126.04000091552734,126.33999633789062,120.79000091552734,121.38999938964844,121.38999938964844,74577500
127.73999786376953,128.8000030517578,126.33999633789062,128.55999755859375,128.55999755859375,46477400
124.62999725341797,127.87999725341797,123.9800033569336,126.55999755859375,126.55999755859375,48260000
128.0500030517578,128.1699981689453,124.97000122070312,125.16999816894531,125.16999816894531,56343300
128.0500030517578,128.1699981689453,124.97000122070312,125.16999816894531,125.16999816894531,56343300
128.0500030517578,128.1699981689453,124.97000122070312,125.16999816894531,125.16999816894531,56343300
130.57000732421875,132.24000549316406,127.47000122070312,128.39999389648438,128.39999389648438,60961400
129.89999389648438,130.6699981689453,127.51000213623047,128.1300048828125,128.1300048828125,42699500
130.38999938964844,132.5800018310547,128.7100067138672,131.47000122070312,131.47000122070312,49344600
130.69000244140625,133.07000732421875,130.42999267578125,132.5500030517578,132.5500030517578,42832900
132.97999572753906,133.30999755859375,128.9499969482422,129.7899932861328,129.7899932861328,45786600
132.97999572753906,133.30999755859375,128.9499969482422,129.7899932861328,129.7899932861328,45786600
132.97999572753906,133.30999755859375,128.9499969482422,129.7899932861328,129.7899932861328,45786600
132.1699981689453,134.47999572753906,131.22999572753906,132.3300018310547,132.3300018310547,55528600
129.74000549316406,132.0500030517578,129.61000061035156,131.8300018310547,131.8300018310547,40741800
128.82000732421875,130.74000549316406,128.0500030517578,129.47999572753906,129.47999572753906,42178600
126.22000122070312,128.7899932861328,124.76000213623047,128.25999450683594,128.25999450683594,38773700
124.16000366210938,128.4499969482422,124.12999725341797,127.95999908447266,127.95999908447266,46795900
124.16000366210938,128.4499969482422,124.12999725341797,127.95999908447266,127.95999908447266,46795900
124.16000366210938,128.4499969482422,124.12999725341797,127.95999908447266,127.95999908447266,46795900
126.70999908447266,126.7300033569336,124.33000183105469,125.95999908447266,125.95999908447266,39660600
126.05999755859375,127.36000061035156,125.68000030517578,127.0,127.0,44203900
128.05999755859375,128.52000427246094,124.25,124.72000122070312,124.72000122070312,51565000
127.27999877929688,130.47000122070312,126.54000091552734,129.4600067138672,129.4600067138672,48029700
128.1999969482422,129.14999389648438,126.31999969482422,127.12000274658203,127.12000274658203,62377600
128.1999969482422,129.14999389648438,126.31999969482422,127.12000274658203,127.12000274658203,62377600
128.1999969482422,129.14999389648438,126.31999969482422,127.12000274658203,127.12000274658203,62377600
124.04000091552734,126.58000183105469,123.04000091552734,125.9800033569336,125.9800033569336,54555000
125.76000213623047,127.4800033569336,124.12999725341797,125.9800033569336,125.9800033569336,66553400
130.1199951171875,130.38999938964844,125.27999877929688,125.9800033569336,125.9800033569336,73048200
129.36000061035156,131.77999877929688,128.77000427246094,131.27000427246094,131.27000427246094,46017800
131.11000061035156,132.02999877929688,128.52000427246094,129.1199951171875,129.1199951171875,59904300
131.11000061035156,132.02999877929688,128.52000427246094,129.1199951171875,129.1199951171875,59904300
131.11000061035156,132.02999877929688,128.52000427246094,129.1199951171875,129.1199951171875,59904300
131.94000244140625,132.24000549316406,129.30999755859375,129.3300018310547,129.3300018310547,70234800
138.5500030517578,139.3699951171875,135.1999969482422,135.2899932861328,135.2899932861328,46263700
138.6999969482422,138.83999633789062,135.55999755859375,137.6300048828125,137.6300048828125,61482500
140.47999572753906,141.75,139.22000122070312,139.97999572753906,139.97999572753906,42823500
142.69000244140625,143.57000732421875,140.08999633789062,140.38999938964844,140.38999938964844,102861700
142.69000244140625,143.57000732421875,140.08999633789062,140.38999938964844,140.38999938964844,102861700
142.69000244140625,143.57000732421875,140.08999633789062,140.38999938964844,140.38999938964844,102861700
145.0800018310547,145.86000061035156,142.9499969482422,144.72000122070312,144.72000122070312,64033600
140.9499969482422,144.97999572753906,140.8699951171875,144.85000610351562,144.85000610351562,60465200
142.32000732421875,143.0,140.61000061035156,141.22999572753906,141.22999572753906,42668500
138.75,143.6199951171875,138.63999938964844,143.10000610351562,143.10000610351562,56764500
136.86000061035156,138.85000610351562,136.75,138.22999572753906,138.22999572753906,38348200
136.86000061035156,138.85000610351562,136.75,138.22999572753906,138.22999572753906,38348200
136.86000061035156,138.85000610351562,136.75,138.22999572753906,138.22999572753906,38348200
133.89999389648438,138.02999877929688,133.16000366210938,137.85000610351562,137.85000610351562,48498900
136.32000732421875,137.4499969482422,134.61000061035156,135.36000061035156,135.36000061035156,41785500
137.72999572753906,137.8000030517578,135.82000732421875,137.27000427246094,137.27000427246094,40636700
139.4600067138672,139.9600067138672,136.8800048828125,138.1199951171875,138.1199951171875,40948300
139.4600067138672,139.9600067138672,136.8800048828125,138.1199951171875,138.1199951171875,40948300
139.4600067138672,139.9600067138672,136.8800048828125,138.1199951171875,138.1199951171875,40948300
139.4600067138672,139.9600067138672,136.8800048828125,138.1199951171875,138.1199951171875,40948300
135.05999755859375,138.7899932861328,135.0,138.00999450683594,138.00999450683594,58781300
134.92999267578125,135.67999267578125,133.9199981689453,135.07000732421875,135.07000732421875,36137000
133.3800048828125,135.13999938964844,133.25,134.91000366210938,134.91000366210938,38646100
133.77999877929688,133.9499969482422,131.85000610351562,133.13999938964844,133.13999938964844,34108400
132.47000122070312,133.8699951171875,130.5800018310547,133.25999450683594,133.25999450683594,44147500
132.47000122070312,133.8699951171875,130.5800018310547,133.25999450683594,133.25999450683594,44147500
132.47000122070312,133.8699951171875,130.5800018310547,133.25999450683594,133.25999450683594,44147500
136.39999389648438,136.77999877929688,131.8300018310547,131.83999633789062,131.83999633789062,43646300
134.5,135.9499969482422,133.22000122070312,135.52000427246094,135.52000427246094,42801000
135.0800018310547,135.64999389648438,133.72999572753906,134.25,134.25,32935100
133.74000549316406,135.19000244140625,132.7100067138672,134.67999267578125,134.67999267578125,41442500
131.6199951171875,134.07000732421875,131.14999389648438,133.22000122070312,133.22000122070312,48469400
131.6199951171875,134.07000732421875,131.14999389648438,133.22000122070312,133.22000122070312,48469400
131.6199951171875,134.07000732421875,131.14999389648438,133.22000122070312,133.22000122070312,48469400
135.4600067138672,136.08999633789062,133.52999877929688,133.97999572753906,133.97999572753906,48354100
137.19000244140625,137.27000427246094,135.00999450683594,135.07000732421875,135.07000732421875,41675900
140.0500030517578,141.27999877929688,137.22999572753906,137.6699981689453,137.6699981689453,42781500
138.3000030517578,140.58999633789062,137.75,140.57000732421875,140.57000732421875,47148700
137.39999389648438,139.3300018310547,137.0,138.41000366210938,138.41000366210938,42832100
137.39999389648438,139.3300018310547,137.0,138.41000366210938,138.41000366210938,42832100
137.39999389648438,139.3300018310547,137.0,138.41000366210938,138.41000366210938,42832100
139.07000732421875,140.41000366210938,137.49000549316406,138.55999755859375,138.55999755859375,58928400
139.97000122070312,140.32000732421875,137.10000610351562,137.85000610351562,137.85000610351562,50017300
140.6199951171875,140.83999633789062,138.4199981689453,139.94000244140625,139.94000244140625,51710500
140.99000549316406,142.5399932861328,138.9499969482422,142.22000122070312,142.22000122070312,71213100
141.05999755859375,143.6300048828125,139.32000732421875,139.57000732421875,139.57000732421875,152938700
141.05999755859375,143.6300048828125,139.32000732421875,139.57000732421875,139.57000732421875,152938700
141.05999755859375,143.6300048828125,139.32000732421875,139.57000732421875,139.57000732421875,152938700
127.4800033569336,129.83999633789062,126.41000366210938,128.91000366210938,128.91000366210938,88585200
130.14999389648438,130.22999572753906,126.81999969482422,128.2100067138672,128.2100067138672,51027600
133.5500030517578,133.69000244140625,131.6199951171875,131.69000244140625,131.69000244140625,42098500
133.1999969482422,133.8699951171875,132.3800048828125,133.67999267578125,133.67999267578125,41901500
129.69000244140625,133.00999450683594,129.3300018310547,132.2100067138672,132.2100067138672,46317400
129.69000244140625,133.00999450683594,129.3300018310547,132.2100067138672,132.2100067138672,46317400
129.69000244140625,133.00999450683594,129.3300018310547,132.2100067138672,132.2100067138672,46317400
131.0,132.6300048828125,127.79000091552734,128.25,128.25,52610700
126.51000213623047,129.0800018310547,126.11000061035156,128.14999389648438,128.14999389648438,53910100
129.30999755859375,129.5800018310547,128.52999877929688,129.1300048828125,129.1300048828125,39236700
130.30999755859375,131.66000366210938,128.35000610351562,128.8000030517578,128.8000030517578,45591100
131.33999633789062,131.3699951171875,128.4199981689453,130.0,130.0,133265000
131.33999633789062,131.3699951171875,128.4199981689453,130.0,130.0,133265000
131.33999633789062,131.3699951171875,128.4199981689453,130.0,130.0,133265000
134.07000732421875,134.7899932861328,129.3300018310547,129.9600067138672,129.9600067138672,59820600
133.38999938964844,135.99000549316406,132.52999877929688,135.36000061035156,135.36000061035156,54531000
132.7100067138672,133.86000061035156,131.35000610351562,132.8300018310547,132.8300018310547,54969100
134.55999755859375,135.6199951171875,133.2100067138672,133.55999755859375,133.55999755859375,48450200
134.05999755859375,136.64999389648438,134.05999755859375,134.67999267578125,134.67999267578125,54388100
134.05999755859375,136.64999389648438,134.05999755859375,134.67999267578125,134.67999267578125,54388100
134.05999755859375,136.64999389648438,134.05999755859375,134.67999267578125,134.67999267578125,54388100
134.0399932861328,134.6699981689453,132.7100067138672,134.3000030517578,134.3000030517578,61170900
130.30999755859375,131.25999450683594,128.8300018310547,130.8000030517578,130.8000030517578,54022800
127.75,129.77000427246094,127.3499984741211,128.77999877929688,128.77999877929688,49951500
129.07000732421875,129.27999877929688,125.91999816894531,127.12999725341797,127.12999725341797,61889300
128.58999633789062,130.97000122070312,128.1300048828125,129.77999877929688,129.77999877929688,41928700
128.58999633789062,130.97000122070312,128.1300048828125,129.77999877929688,129.77999877929688,41928700
128.58999633789062,130.97000122070312,128.1300048828125,129.77999877929688,129.77999877929688,41928700
128.25,128.72999572753906,127.37000274658203,128.36000061035156,128.36000061035156,40639900
130.24000549316406,131.39999389648438,129.63999938964844,130.3800048828125,130.3800048828125,35895400
130.82000732421875,131.85000610351562,130.07000732421875,130.22000122070312,130.22000122070312,28264800
130.82000732421875,131.85000610351562,130.07000732421875,130.22000122070312,130.22000122070312,28264800
129.47000122070312,131.25,128.9499969482422,130.36000061035156,130.36000061035156,54310500
129.47000122070312,131.25,128.9499969482422,130.36000061035156,130.36000061035156,54310500
129.47000122070312,131.25,128.9499969482422,130.36000061035156,130.36000061035156,54310500
128.77000427246094,129.25999450683594,127.26000213623047,127.9000015258789,127.9000015258789,40761000
128.94000244140625,131.47999572753906,128.44000244140625,129.0399932861328,129.0399932861328,52149500
128.6300048828125,130.08999633789062,127.55000305175781,129.17999267578125,129.17999267578125,46801000
129.3300018310547,131.49000549316406,127.0999984741211,127.33000183105469,127.33000183105469,59989300
129.11000061035156,130.83999633789062,128.27999877929688,129.3300018310547,129.3300018310547,71855200
129.11000061035156,130.83999633789062,128.27999877929688,129.3300018310547,129.3300018310547,71855200
129.11000061035156,130.83999633789062,128.27999877929688,129.3300018310547,129.3300018310547,71855200
125.30999755859375,130.3300018310547,125.13999938964844,130.14999389648438,130.14999389648438,90354600
125.63999938964844,126.7300033569336,123.8499984741211,124.83000183105469,124.83000183105469,52137700
124.97000122070312,127.25,124.5,125.77999877929688,125.77999877929688,56930100
127.70999908447266,127.9000015258789,125.30000305175781,125.48999786376953,125.48999786376953,84188100
127.70999908447266,127.9000015258789,125.30000305175781,125.48999786376953,125.48999786376953,84188100
127.70999908447266,127.9000015258789,125.30000305175781,125.48999786376953,125.48999786376953,84188100
127.70999908447266,127.9000015258789,125.30000305175781,125.48999786376953,125.48999786376953,84188100
125.20999908447266,127.69000244140625,124.31999969482422,127.11000061035156,127.11000061035156,60458500
126.69999694824219,126.94999694824219,124.12000274658203,126.41999816894531,126.41999816894531,52422500
128.1199951171875,128.41000366210938,125.18000030517578,126.66000366210938,126.66000366210938,50564800
124.0199966430664,126.77999877929688,123.52999877929688,126.56999969482422,126.56999969482422,51338000
124.08000183105469,125.80000305175781,123.19000244140625,123.43000030517578,123.43000030517578,51330000
124.08000183105469,125.80000305175781,123.19000244140625,123.43000030517578,123.43000030517578,51330000
124.08000183105469,125.80000305175781,123.19000244140625,123.43000030517578,123.43000030517578,51330000
123.01000213623047,125.62999725341797,122.26000213623047,124.25,124.25,62159300
127.01000213623047,127.37000274658203,120.62999725341797,121.2300033569336,121.2300033569336,95663300
125.06999969482422,127.4000015258789,125.0,126.61000061035156,126.61000061035156,45695200
123.36000061035156,125.80000305175781,123.02999877929688,125.30000305175781,125.30000305175781,47950100
124.91999816894531,126.38999938964844,124.0199966430664,124.25,124.25,61215000
124.91999816894531,126.38999938964844,124.0199966430664,124.25,124.25,61215000
124.91999816894531,126.38999938964844,124.0199966430664,124.25,124.25,61215000
120.69000244140625,123.48999786376953,119.93000030517578,122.7699966430664,122.7699966430664,54375100
121.44999694824219,122.04000091552734,119.16999816894531,120.58000183105469,120.58000183105469,72800800
122.37000274658203,122.91999816894531,119.86000061035156,121.66000366210938,121.66000366210938,64314800
116.04000091552734,121.5,116.0199966430664,120.11000061035156,120.11000061035156,96779900
116.04000091552734,121.5,116.0199966430664,120.11000061035156,120.11000061035156,96779900
116.04000091552734,121.5,116.0199966430664,120.11000061035156,120.11000061035156,96779900
116.04000091552734,121.5,116.0199966430664,120.11000061035156,120.11000061035156,96779900
116.62999725341797,116.87000274658203,114.30999755859375,115.0,115.0,66496700
115.3499984741211,117.33999633789062,115.0199966430664,116.75,116.75,63487900
114.2699966430664,117.13999938964844,113.77999877929688,114.98999786376953,114.98999786376953,67576300
116.7699966430664,116.7699966430664,114.25,115.01000213623047,115.01000213623047,70741100
118.16000366210938,118.30999755859375,115.69999694824219,116.25,116.25,54990200
118.16000366210938,118.30999755859375,115.69999694824219,116.25,116.25,54990200
118.16000366210938,118.30999755859375,115.69999694824219,116.25,116.25,54990200
116.69000244140625,118.5999984741211,116.33999633789062,118.1500015258789,118.1500015258789,73174100
114.88999938964844,115.83000183105469,114.22000122070312,115.5,115.5,65655200
111.05000305175781,114.79000091552734,111.05000305175781,113.4000015258789,113.4000015258789,71472900
111.1500015258789,112.29000091552734,109.25,111.19999694824219,111.19999694824219,53011100
112.16000366210938,112.63999938964844,109.31999969482422,110.26000213623047,110.26000213623047,49810100
112.16000366210938,112.63999938964844,109.31999969482422,110.26000213623047,110.26000213623047,49810100
112.16000366210938,112.63999938964844,109.31999969482422,110.26000213623047,110.26000213623047,49810100
111.02999877929688,113.27999877929688,110.48999786376953,112.18000030517578,112.18000030517578,74924800
108.0999984741211,110.66999816894531,108.05000305175781,110.19000244140625,110.19000244140625,78627600
105.4800033569336,106.79000091552734,105.16000366210938,106.62000274658203,106.62000274658203,44089400
105.04000091552734,106.0999984741211,104.69999694824219,105.83000183105469,105.83000183105469,49430900
104.2699966430664,105.76000213623047,103.55000305175781,105.66000366210938,105.66000366210938,56912900
104.2699966430664,105.76000213623047,103.55000305175781,105.66000366210938,105.66000366210938,56912900
104.2699966430664,105.76000213623047,103.55000305175781,105.66000366210938,105.66000366210938,56912900
104.04000091552734,105.38999938964844,103.30999755859375,104.0,104.0,45345500
103.73999786376953,105.95999908447266,103.27999877929688,103.6500015258789,103.6500015258789,65051900
101.47000122070312,103.9000015258789,101.1500015258789,103.62999725341797,103.62999725341797,73469400
104.94999694824219,105.2300033569336,101.81999969482422,102.05000305175781,102.05000305175781,74728100
107.7300033569336,109.4800033569336,104.33000183105469,105.44999694824219,105.44999694824219,130565000
107.7300033569336,109.4800033569336,104.33000183105469,105.44999694824219,105.44999694824219,130565000
107.7300033569336,109.4800033569336,104.33000183105469,105.44999694824219,105.44999694824219,130565000
108.16000366210938,110.86000061035156,106.80000305175781,109.81999969482422,109.81999969482422,149961200
105.04000091552734,106.62000274658203,104.0999984741211,104.9800033569336,104.9800033569336,73803800
104.91000366210938,105.44999694824219,102.44999694824219,102.56999969482422,102.56999969482422,65026800
107.66000366210938,109.2300033569336,105.06999969482422,106.20999908447266,106.20999908447266,69575600
106.0999984741211,108.1500015258789,105.08000183105469,106.95999908447266,106.95999908447266,86774200
106.0999984741211,108.1500015258789,105.08000183105469,106.95999908447266,106.95999908447266,86774200
106.0999984741211,108.1500015258789,105.08000183105469,106.95999908447266,106.95999908447266,86774200
103.52999877929688,105.25,103.20999908447266,103.80999755859375,103.80999755859375,57696900
101.58000183105469,105.12000274658203,101.38999938964844,104.30000305175781,104.30000305175781,58398900
103.94999694824219,104.19999694824219,101.5199966430664,102.30000305175781,102.30000305175781,39790500
103.16000366210938,103.7300033569336,101.58999633789062,102.73999786376953,102.73999786376953,39919500
102.06999969482422,103.19999694824219,101.11000061035156,102.51000213623047,102.51000213623047,51450500
102.06999969482422,103.19999694824219,101.11000061035156,102.51000213623047,102.51000213623047,51450500
102.06999969482422,103.19999694824219,101.11000061035156,102.51000213623047,102.51000213623047,51450500
98.94999694824219,102.56999969482422,98.70999908447266,102.4000015258789,102.4000015258789,67925100
100.4000015258789,100.51000213623047,97.70999908447266,97.83000183105469,97.83000183105469,56735000
100.80000305175781,101.0,99.01000213623047,99.91999816894531,99.91999816894531,60417800
100.95999908447266,102.19999694824219,99.56999969482422,102.16999816894531,102.16999816894531,37261200
100.75,102.37999725341797,99.80000305175781,102.05999755859375,102.05999755859375,43808000
100.75,102.37999725341797,99.80000305175781,102.05999755859375,102.05999755859375,43808000
100.75,102.37999725341797,99.80000305175781,102.05999755859375,102.05999755859375,43808000
100.75,102.37999725341797,99.80000305175781,102.05999755859375,102.05999755859375,43808000
103.91000366210938,103.91000366210938,100.75,101.0999984741211,101.0999984741211,45175400
102.75,104.19999694824219,102.11000061035156,103.94999694824219,103.94999694824219,48662500
102.30000305175781,103.29000091552734,101.43000030517578,102.41000366210938,102.41000366210938,41135700
102.16000366210938,103.48999786376953,101.94999694824219,103.29000091552734,103.29000091552734,56750300
102.16000366210938,103.48999786376953,101.94999694824219,103.29000091552734,103.29000091552734,56750300
102.16000366210938,103.48999786376953,101.94999694824219,103.29000091552734,103.29000091552734,56750300
101.55000305175781,103.04000091552734,101.01000213623047,102.0,102.0,53633400
98.69000244140625,100.41999816894531,98.55999755859375,100.25,100.25,49783300
98.11000061035156,98.44000244140625,96.29000091552734,97.23999786376953,97.23999786376953,38720100
99.06999969482422,99.33999633789062,97.08000183105469,98.04000091552734,98.04000091552734,46721300
98.06999969482422,98.30000305175781,96.4000015258789,98.12999725341797,98.12999725341797,56095400
98.06999969482422,98.30000305175781,96.4000015258789,98.12999725341797,98.12999725341797,56095400
98.06999969482422,98.30000305175781,96.4000015258789,98.12999725341797,98.12999725341797,56095400
100.43000030517578,101.05999755859375,97.62000274658203,98.70999908447266,98.70999908447266,57559300
100.44999694824219,102.0999984741211,98.61000061035156,98.69999694824219,98.69999694824219,57475400
98.13999938964844,100.8499984741211,98.0,100.61000061035156,100.61000061035156,58597300
98.41000366210938,98.4800033569336,95.69999694824219,97.70999908447266,97.70999908447266,62388900
99.79000091552734,100.66000366210938,97.45999908447266,98.94999694824219,98.94999694824219,87300200
99.79000091552734,100.66000366210938,97.45999908447266,98.94999694824219,98.94999694824219,87300200
99.79000091552734,100.66000366210938,97.45999908447266,98.94999694824219,98.94999694824219,87300200
95.75,100.98999786376953,95.61000061035156,100.04000091552734,100.04000091552734,84446900
93.22000122070312,96.66999816894531,93.06999969482422,96.19999694824219,96.19999694824219,70731800
93.83000183105469,95.06999969482422,92.70999908447266,94.87999725341797,94.87999725341797,60912700
89.97000122070312,94.0199966430664,88.12000274658203,92.43000030517578,92.43000030517578,72397100
92.66999816894531,93.56999969482422,90.25,90.7300033569336,90.7300033569336,69827500
92.66999816894531,93.56999969482422,90.25,90.7300033569336,90.7300033569336,69827500
92.66999816894531,93.56999969482422,90.25,90.7300033569336,90.7300033569336,69827500
93.68000030517578,96.20999908447266,92.18000030517578,92.25,92.25,56218700
93.5999984741211,94.16999816894531,92.18000030517578,93.91999816894531,93.91999816894531,44899100
94.05999755859375,95.08999633789062,92.77999877929688,93.55000305175781,93.55000305175781,49100700
95.19000244140625,96.55000305175781,93.73999786376953,93.75,93.75,52112400
92.73999786376953,94.94000244140625,92.66000366210938,94.9000015258789,94.9000015258789,55759600
92.73999786376953,94.94000244140625,92.66000366210938,94.9000015258789,94.9000015258789,55759600
92.73999786376953,94.94000244140625,92.66000366210938,94.9000015258789,94.9000015258789,55759600
91.41000366210938,92.2300033569336,90.38999938964844,92.12999725341797,92.12999725341797,55509400
93.87000274658203,94.68000030517578,91.58999633789062,92.16999816894531,92.16999816894531,52299500
93.13999938964844,94.69000244140625,92.91999816894531,94.2300033569336,94.2300033569336,43959300
94.27999877929688,94.77999877929688,93.13999938964844,93.76000213623047,93.76000213623047,47470300
93.52999877929688,94.13999938964844,92.31999969482422,93.5,93.5,57053800
93.52999877929688,94.13999938964844,92.31999969482422,93.5,93.5,57053800
93.52999877929688,94.13999938964844,92.31999969482422,93.5,93.5,57053800
96.12000274658203,96.43000030517578,93.66999816894531,95.81999969482422,95.81999969482422,48467000
95.0999984741211,97.01000213623047,94.80000305175781,95.79000091552734,95.79000091552734,59534100
95.33999633789062,95.61000061035156,94.2699966430664,94.58000183105469,94.58000183105469,56580400
97.80000305175781,97.94000244140625,95.6500015258789,97.19999694824219,97.19999694824219,60029400
97.80000305175781,97.94000244140625,95.6500015258789,97.19999694824219,97.19999694824219,60029400
97.80000305175781,97.94000244140625,95.6500015258789,97.19999694824219,97.19999694824219,60029400
97.80000305175781,97.94000244140625,95.6500015258789,97.19999694824219,97.19999694824219,60029400
99.20999908447266,100.62999725341797,98.0999984741211,98.1500015258789,98.1500015258789,56339200
99.08999633789062,101.16999816894531,98.44999694824219,101.16000366210938,101.16000366210938,47957600
98.41000366210938,100.91999816894531,97.5199966430664,99.69999694824219,99.69999694824219,56202900
97.8499984741211,99.68000030517578,96.91000366210938,99.54000091552734,99.54000091552734,52841500
97.55999755859375,98.81999969482422,96.2300033569336,97.61000061035156,97.61000061035156,52740100
97.55999755859375,98.81999969482422,96.2300033569336,97.61000061035156,97.61000061035156,52740100
97.55999755859375,98.81999969482422,96.2300033569336,97.61000061035156,97.61000061035156,52740100
101.31999969482422,101.77999877929688,97.56999969482422,98.23999786376953,98.23999786376953,64622500
102.04000091552734,102.66999816894531,98.77999877929688,100.05000305175781,100.05000305175781,75878300
101.16999816894531,102.41000366210938,98.08000183105469,102.11000061035156,102.11000061035156,119501300
